0.00050419,0.43954,-0.27564,0.018947,0.00035898,0.71518,3757.8658,7.9889,195.6461,-0.0020776,0.00015969,0.002296,0,446.2371,115.3379,0.00072779,-1.835,40068572.9859,10000,339175.1492,92.161,113.4343,0.08817,229.4476,1706.3851,210.4731,0.43954,1252,1930,2505,2114,99,0.1,-0.89771,-0.2467,-0.095966,0.72537,0.34023,0.28304,0.39175,0.48786,0.64539,0.89806,human
0.00049427,0.37408,-0.089035,0.017357,0.00030126,0.46312,3511.563,8.9536,188.493,-0.0035667,7.5282e-05,0.0034417,0,290.9544,54.6618,0.0013081,-0.71434,4768850.9286,4.637524587454254e+154,161845.8134,43.1858,51.1246,0.11397,112.3183,617.6114,105.2248,0.37408,597,998,1195,1067,96,0.2,-0.21537,0.75858,-0.604,0.095444,0.17856,0.050109,0.099551,0.15402,0.19605,0.28807,human
0.00050279,0.37434,-0.098797,0.017505,0.00030644,0.47313,3481.6116,9.4727,203.2237,-0.0032315,0.00010224,0.0032211,0,291.9028,54.8826,0.0014171,-0.73008,4332823.7574,3.813932610083823e+154,162626.1506,41.4798,49.3457,0.12161,139.06,586.9546,105.2062,0.37434,585,1014,1171,1085,92,0.7,-0.12257,-0.24598,-0.65195,0.12787,0.18431,0.05268,0.10618,0.16323,0.20734,0.30453,human
0.00050325,0.37177,-0.092541,0.017238,0.00029716,0.46431,3425.3597,9.4933,205.2451,-0.0028762,0.00011354,0.0031092,0,289.1917,55.0191,0.001319,-0.7457,13767309.2194,3.844114532328819e+154,163844.2463,41.5646,49.4345,0.13136,127.6664,584.0745,105.1901,0.37177,586,1002,1173,1043,95,0.5,0.3698,0.047641,-0.64676,0.14423,0.18666,0.051117,0.1057,0.16272,0.20654,0.30342,human
0.00050242,0.3749,-0.094883,0.017885,0.00031989,0.46978,3559.8611,8.8521,187.5093,-0.0031428,0.00011294,0.0030928,0,313.8924,54.7517,0.0013688,-0.72779,5072094.7508,3.895715554070074e+154,163135.3957,42.0163,49.8923,0.13025,132.1601,606.8311,105.2823,0.3749,602,1010,1205,1046,93,0.8,0.32456,-0.10166,-0.7328,0.14177,0.18437,0.045696,0.10353,0.16035,0.20272,0.29835,human
0.00050436,0.37498,-0.092135,0.017687,0.00031284,0.46712,3506.8668,9.0808,192.292,-0.0032479,0.00016716,0.0033047,0,293.6459,54.4341,0.0015929,-0.73581,337617.1247,3.844618012542837e+154,161498.2083,41.8188,49.6644,0.11837,132.7488,599.3094,105.1766,0.37498,587,964,1175,1058,92,0.9,0.19947,0.30184,-0.6812,0.16053,0.19108,0.049428,0.10521,0.16206,0.20585,0.30247,human
0.00050592,0.3924,-0.088386,0.017595,0.00030957,0.48078,3477.7885,10.0661,220.4081,-0.0036084,0.00015005,0.0035926,0,308.4177,54.8992,0.0013363,-0.73728,1686054.6344,3.286608013515331e+154,162235.8515,42.388,50.2028,0.12663,114.3239,611.6917,105.1795,0.3924,596,1014,1193,1063,95,1.2,-0.063468,0.1868,-0.68354,0.15961,0.19278,0.064112,0.10898,0.16857,0.21583,0.31641,human
0.00050139,0.37246,-0.090292,0.017532,0.00030736,0.46275,3496.6032,9.1747,195.916,-0.0031479,0.00013063,0.0035057,0,290.6369,54.7038,0.0013546,-0.73347,205973581.233,3.88548521736915e+154,162121.6604,42.5445,50.4886,0.13586,125.233,608.81,105.1898,0.37246,588,978,1177,1024,93,0.6,0.41676,0.20695,-0.67821,0.16639,0.18292,0.055123,0.10577,0.16284,0.20744,0.30439,human
0.0005003,0.37232,-0.087771,0.017324,0.0003001,0.46009,3462.5912,8.9527,187.6452,-0.0032678,0.00014793,0.0034261,0,280.607,55.0864,0.0012394,-0.72737,12729928.646,3.889947648586378e+154,162714.2257,42.114,50.0398,0.13181,126.7006,593.6537,105.1866,0.37232,572,986,1145,1040,91,1.4,-0.16538,0.26349,-0.61527,0.14733,0.18837,0.051934,0.10461,0.16077,0.20438,0.30016,human
0.00050322,0.37192,-0.090107,0.017465,0.00030502,0.46202,3470.6319,9.3451,199.2556,-0.003278,2.9195e-06,0.0032407,0,289.609,54.5447,0.0015322,-0.73492,98242735.0833,3.893256917451849e+154,162544.2144,41.6029,49.4778,0.15535,135.8442,588.3758,105.1746,0.37192,562,960,1125,1067,96,0.8,-0.25099,0.41523,-0.61121,0.14618,0.19662,0.050431,0.10446,0.16144,0.20496,0.30105,human
0.00049872,0.38831,-0.089918,0.017584,0.00030921,0.47823,3525.9143,9.7187,213.5577,-0.0035641,0.00014159,0.0038377,0,293.1519,54.9951,0.0012466,-0.74472,3944437.7547,3.106322627150494e+154,159730.9855,42.4329,50.1866,0.12083,119.2326,614.1523,105.1753,0.38831,594,1002,1189,1054,99,0.1,-0.2886,0.91756,-0.79901,0.16467,0.19629,0.054293,0.10554,0.16313,0.20758,0.30505,human
0.00051019,0.41498,-0.11266,0.018333,0.00033609,0.52764,3593.357,9.5331,209.9777,-0.0035945,0.00011523,0.0037311,0,339.533,54.571,0.0014014,-0.73699,27210746.5754,3.896035769832851e+154,160241.0426,42.5088,50.3713,0.15082,130.4271,630.0086,105.175,0.41498,586,978,1173,1059,93,0.6,-0.21534,0.18995,-0.72236,0.13742,0.2014,0.050248,0.10509,0.16499,0.20946,0.3077,human
0.00050193,0.3705,-0.090244,0.017785,0.00031632,0.46074,3543.4146,8.7442,183.102,-0.0034088,0.00012839,0.0036783,0,296.1296,54.6129,0.0012387,-0.74924,1407643.8462,3.863168891365225e+154,160888.6586,42.5224,50.4419,0.12136,128.6913,613.1009,105.1801,0.3705,581,976,1163,1027,95,1.6,-0.69347,0.33159,-0.7152,0.18306,0.19502,0.052502,0.10513,0.1622,0.20591,0.30256,human
0.00050522,0.37133,-0.089417,0.018031,0.00032513,0.46075,3569.0134,8.5103,176.2586,-0.0033641,0.00010961,0.0035001,0,297.465,54.8626,0.0012949,-0.73795,2092122.6938,3.280923277928553e+154,161517.7617,42.0911,49.8906,0.132,135.6746,617.1093,105.1668,0.37133,574,976,1149,1063,93,1,-0.21294,0.0088441,-0.69215,0.18653,0.20488,0.05739,0.10554,0.16269,0.20708,0.30434,human
0.00050234,0.37234,-0.09163,0.018105,0.00032778,0.46398,3604.098,8.2206,168.9706,-0.0034271,5.7922e-05,0.0036451,0,302.2705,54.362,0.0017798,-0.73508,12194747.1152,3.932769504966619e+154,161221.7579,41.8913,49.6085,0.15458,134.4515,615.5188,105.1669,0.37234,573,968,1147,1056,97,0.1,0.029532,0.32918,-0.71622,0.1103,0.18555,0.04982,0.10567,0.16262,0.20645,0.30326,human
0.00050703,0.37209,-0.09198,0.017594,0.00030955,0.46407,3470.0035,9.0561,192.849,-0.0031406,0.00016755,0.003383,0,294.8554,54.3473,0.001248,-0.74398,595251.9914,3.899942817411976e+154,162144.989,41.6305,49.4989,0.12301,137.3083,597.1954,105.1777,0.37209,563,938,1127,1047,93,1.2,-0.45766,-0.08824,-0.74394,0.17155,0.19943,0.051096,0.10741,0.16519,0.20966,0.30811,human
0.00050497,0.37301,-0.088786,0.017933,0.00032159,0.4618,3551.2879,8.684,181.791,-0.003085,0.00010145,0.0031204,0,297.1699,54.5025,0.0013332,-0.7375,17575224.6935,3.277777126530318e+154,162248.0302,42.2506,50.0281,0.15319,128.0976,622.2556,105.175,0.37301,595,960,1191,1077,92,0.7,0.0050077,0.35356,-0.70114,0.16335,0.20192,0.057073,0.10585,0.16303,0.20756,0.305,human
