0.00011982,0.115,-0.061458,0.0047832,2.2879e-05,0.17646,3992.0429,7.5365,200.9255,-0.00082855,4.4712e-05,0.00093721,0,41.1309,55.9492,0.001171,-0.22902,2115182.8988,1.468181681938624e+184,238012.1982,51.6351,60.9549,0.026912,31.1625,252.4659,125.2042,0.115,789,1324,1579,1261,76,5,-0.036852,0.18776,-0.2129,0.056361,0.052966,0.016444,0.051138,0.0666,0.079722,0.1094,robo
0.0001073,0.082687,-0.020039,0.003514,1.2348e-05,0.10273,3274.9846,11.045,252.6002,-0.00082033,3.3588e-05,0.00085934,0,12.9916,56.4125,0.00097589,-0.1958,5921818.5116,1.409777178069897e+184,239941.0566,52.5584,63.936,0.020371,31.5367,165.6018,125.2152,0.082687,845,1438,1691,1264,69,4.8,-0.089026,0.031239,-0.16629,0.04465,0.043919,0.013758,0.042721,0.054399,0.064271,0.086747,robo
0.00010503,0.080082,-0.020029,0.0035615,1.2684e-05,0.10011,3391.0177,9.7287,213.7498,-0.00081546,4.3884e-05,0.00089707,0,13.5186,56.0323,0.00097396,-0.19364,1347247.0153,1.450716707310351e+184,238846.2054,54.7977,66.7329,0.018208,29.7593,167.7736,125.2139,0.080082,838,1404,1677,1239,66,6.8,-0.042193,0.026985,-0.16445,0.042043,0.041555,0.012753,0.041569,0.053102,0.062704,0.084717,robo
0.00010334,0.078781,-0.019092,0.0036676,1.3451e-05,0.097873,3549.2388,8.4703,176.634,-0.00081268,4.5577e-05,0.0008889,0,14.8765,56.3476,0.00091442,-0.19246,5901419.5236,1.75712633707009e+184,239111.7727,55.188,65.9722,0.018642,21.7905,190.8384,125.2128,0.078781,831,1420,1663,1255,65,5.5,0.13893,0.09799,-0.073728,0.048888,0.040362,0.012736,0.040427,0.051742,0.061311,0.083107,robo
0.00010157,0.078571,-0.017953,0.0033492,1.1217e-05,0.096524,3297.4086,10.7671,239.6671,-0.00080409,1.7105e-05,0.00085841,0,14.9424,56.4471,0.0012124,-0.18381,27570720.6836,1.424100967288513e+184,239592.8417,52.1699,63.7472,0.021499,33.296,153.1837,125.2144,0.078571,825,1368,1651,1247,68,6,0.11632,0.073781,-0.078018,0.045596,0.040443,0.012436,0.039901,0.051111,0.060321,0.081459,robo
9.6008e-05,0.072935,-0.018187,0.0033375,1.1139e-05,0.091122,3476.244,8.9462,191.2066,-0.00088887,-3.9281e-06,0.00084225,0,13.0955,56.1062,0.00093263,-0.17863,6803939.359,1.372802381876668e+184,239178.2338,53.7489,64.3902,0.018319,23.3324,171.249,125.2131,0.072935,817,1426,1635,1271,72,5,0.042855,-0.080395,-0.068554,0.03724,0.03873,0.012772,0.038482,0.049207,0.05845,0.079166,robo
9.3097e-05,0.068944,-0.017343,0.0031218,9.7454e-06,0.086287,3353.2292,9.7408,203.1277,-0.00083064,5.3011e-05,0.00077345,0,10.8782,56.3883,0.0010233,-0.16677,7499985.745,1.578992778572153e+184,241471.5548,52.6152,63.2722,0.017458,24.1265,155.5457,125.2188,0.068944,799,1362,1599,1271,65,7.8,0.0022399,0.054333,-0.11187,0.02965,0.034813,0.0124,0.036074,0.045942,0.054369,0.07311,robo
9.5207e-05,0.078051,-0.025524,0.0034336,1.179e-05,0.10357,3606.4759,8.6829,190.3656,-0.00089394,2.8546e-05,0.00085365,0,11.4737,56.0849,0.0010047,-0.17698,6076958.3082,1.433869736305957e+184,238164.0633,56.7696,67.749,0.017479,16.6743,180.0806,125.2114,0.078051,800,1328,1601,1249,68,7.4,-0.15807,-0.077318,-0.053899,0.039861,0.039545,0.01228,0.038025,0.048905,0.057987,0.078509,robo
9.2467e-05,0.086688,-0.10861,0.0052467,2.7528e-05,0.19529,5674.1183,-0.074898,180.4186,-0.00092247,-3.4358e-06,0.00090901,0,57.7552,55.9382,0.0011091,-0.18084,1997273.7896,1.366564830654501e+184,236463.717,53.1507,61.4603,0.030277,39.9492,289.8217,125.1992,0.086688,785,1324,1571,1301,86,2.2,-0.19274,0.03293,0.068406,0.041444,0.039774,0.0092791,0.034709,0.045935,0.054449,0.074725,robo
8.4103e-05,0.069022,-0.016483,0.0029783,8.8702e-06,0.085505,3541.2424,8.7893,185.6593,-0.00084582,-1.5589e-05,0.00079624,0,9.3273,56.3363,0.000995,-0.15011,4781262.2451,1.400315705798909e+184,241397.7446,54.5077,65.045,0.015154,16.7195,155.0118,125.2078,0.069022,805,1368,1611,1286,73,6.2,-0.044272,0.026724,-0.11824,0.038689,0.031648,0.0091265,0.031323,0.039331,0.045749,0.060887,robo
8.638e-05,0.066827,-0.015986,0.003029,9.1747e-06,0.082813,3506.5732,9.4091,198.1851,-0.00087993,-7.0897e-06,0.00079674,0,11.3728,56.5197,0.0010916,-0.15758,30138452.4075,1.630703636010027e+184,241460.0776,53.431,64.001,0.017078,20.6327,155.1835,125.2123,0.066827,805,1344,1611,1292,69,4.9,0.014431,0.048523,-0.10679,0.039298,0.035382,0.010792,0.034167,0.043787,0.051818,0.070148,robo
8.3585e-05,0.067366,-0.016008,0.0033984,1.1549e-05,0.083374,4065.7406,6.3123,119.4383,-0.000968,-5.662e-06,0.00094007,0,12.5677,55.8773,0.00097925,-0.15212,4853091.0564,1.354860889450292e+184,235179.2674,58.3204,68.5732,0.017361,9.1362,189.1383,125.2126,0.067366,793,1374,1587,1264,71,7.8,0.03208,0.078092,-0.047439,0.034256,0.034412,0.010826,0.034148,0.043879,0.052024,0.070515,robo
