@relation robocall-oneshot

@attribute smean numeric
@attribute smax numeric
@attribute smin numeric	
@attribute sstandard_deviation numeric
@attribute svariance numeric	
@attribute srange numeric
@attribute sCV numeric 
@attribute sskewness numeric	
@attribute skurtosis numeric
@attribute squantile25 numeric
@attribute squantile50 numeric
@attribute squantile75 numeric
@attribute smeanCrossingRate numeric
@attribute sPower numeric
@attribute sEntropy numeric	
@attribute sfrequency_ratio numeric
@attribute irrk numeric
@attribute irrj numeric 
@attribute sharpness numeric
@attribute smoothness numeric
@attribute specCentroid numeric
@attribute specStdDev numeric
@attribute specCrest numeric
@attribute specSkewness numeric
@attribute specKurt numeric
@attribute maxFreq numeric
@attribute maxMgx numeric
@attribute numPeaks numeric
@attribute zeroCrossingRate numeric
@attribute slopeChanges numeric
@attribute numInflectionPoints numeric
@attribute totalPeak numeric
@attribute silentTime numeric
@attribute d1 numeric
@attribute d2 numeric
@attribute d3 numeric
@attribute d4 numeric
@attribute d5 numeric
@attribute d6 numeric
@attribute d7 numeric
@attribute d8 numeric
@attribute d9 numeric
@attribute d10 numeric
@attribute class {robo,human}

@data
0.00050549,0.40525,-0.095847,0.013856,0.00019199,0.5011,2741.0937,21.6754,615.2135,-0.00056629,0.0001225,0.00086285,0,242.7965,56.4101,0.0012099,-0.88218,5369898.8378,1.912894984119619e+183,241950.6513,32.4425,41.3812,0.14544,430.4203,346.0666,124.5206,0.40525,751,1206,1503,1259,53,8.5,-0.044122,0.2299,-0.44863,0.21889,0.22838,0.079659,0.15425,0.27336,0.31517,0.41836,human
0.00049813,0.40334,-0.10474,0.014287,0.00020412,0.50808,2868.1243,19.6129,537.1122,-0.00074332,0.00013895,0.0010277,0,259.4624,54.7325,0.0012695,-0.85513,190412721.4688,3.14976323565149e+183,232522.9939,35.3851,44.996,0.13923,385.4454,385.566,124.6388,0.40334,716,1146,1433,1252,66,5.2,0.14707,0.34906,-0.36705,0.21654,0.2338,0.078086,0.15428,0.27422,0.31549,0.41817,human
0.00050312,0.40375,-0.095799,0.014548,0.00021164,0.49955,2891.5269,18.608,491.2256,-0.00074071,0.00011121,0.0010027,0,245.4403,56.4883,0.0011978,-0.87561,107478602.422,1.911161253717429e+183,234546.7024,37.283,47.1771,0.1284,369.5549,419.7467,124.5341,0.40375,788,1296,1577,1269,67,8.8,-0.0091019,0.13697,-0.3622,0.21299,0.23081,0.080097,0.15415,0.27273,0.3147,0.41765,human
0.00050466,0.40519,-0.094369,0.014235,0.00020263,0.49956,2820.719,20.0239,553.4749,-0.00083155,0.00015919,0.0011383,0,256.9566,55.6696,0.0012266,-0.88064,10266337.8972,2.260878693390696e+183,229239.1223,35.1834,44.3725,0.13197,361.7056,400.754,124.5269,0.40519,707,1154,1415,1240,71,3.5,0.0083933,0.19852,-0.51207,0.20194,0.23792,0.082361,0.15419,0.2851,0.32199,0.41833,human
0.00050466,0.40515,-0.095484,0.014151,0.00020024,0.50064,2804.0047,20.3094,564.4487,-0.0008409,0.00010182,0.0011564,0,257.276,56.195,0.0011436,-0.88142,1840068.7887,1.913203930468256e+183,230029.3434,36.0076,46.1341,0.12635,409.5401,376.3778,124.5275,0.40515,734,1224,1469,1248,72,4.2,0.084293,0.33858,-0.67532,0.21489,0.22927,0.079667,0.15424,0.27327,0.3151,0.41822,human
0.00050865,0.4085,-0.093266,0.014116,0.00019926,0.50177,2775.1667,20.8808,583.6648,-0.00054806,0.00013233,0.00080942,0,258.2893,56.6629,0.0012065,-0.8793,1823984.0574,2.317313860614538e+183,243814.3672,34.9812,45.3023,0.13583,457.3289,347.7869,124.5163,0.4085,787,1324,1575,1235,34,8.4,-0.20392,0.30256,-0.60071,0.21669,0.23939,0.083604,0.15566,0.28832,0.32517,0.42153,human
0.00050351,0.40559,-0.095189,0.014071,0.00019798,0.50078,2794.4938,20.6824,577.5225,-0.00068382,0.00014983,0.00095271,0,255.268,56.2843,0.0013325,-0.87617,704570751.1972,2.261476779397549e+183,236040.187,36.0843,46.2323,0.13747,398.4365,376.4161,124.5396,0.40559,785,1264,1571,1230,54,8.5,0.181,0.28383,-0.57575,0.21291,0.23968,0.081579,0.15331,0.28398,0.32031,0.41584,human
0.00050399,0.40575,-0.19742,0.016643,0.00027699,0.60317,3302.2703,14.2834,358.1871,-0.00060638,0.00012032,0.00087811,0,456.9958,56.4697,0.0010212,-0.87707,2090433.3493,1.909948365461863e+183,238753.5086,42.53,51.2587,0.11513,217.6049,657.6481,124.545,0.40575,758,1244,1517,1255,50,9.5,0.064967,0.028341,-0.6077,0.19557,0.23181,0.078803,0.15409,0.2733,0.31509,0.41819,human
0.00050422,0.40444,-0.095781,0.014022,0.00019661,0.50022,2780.9211,20.8525,584.3606,-0.00058673,0.00014245,0.00084825,0,245.2289,56.4433,0.0011815,-0.87899,53016304.8947,2.258580368094134e+183,238632.4298,37.0883,48.0584,0.1264,419.6078,362.675,124.5382,0.40444,773,1246,1547,1256,49,7.6,-0.15339,0.10893,-0.63826,0.22255,0.23644,0.082317,0.15437,0.28528,0.32222,0.41867,human
0.0005043,0.40538,-0.095129,0.014064,0.00019779,0.50051,2788.7918,20.8144,582.7711,-0.00047117,0.00013755,0.00076198,0,239.2006,56.9319,0.001154,-0.87761,12984385.2835,2.262852554209508e+183,244661.9139,35.897,46.287,0.13194,428.8119,363.0019,124.5441,0.40538,754,1266,1509,1250,27,9,0.083105,0.1447,-0.59639,0.22321,0.23855,0.082535,0.15458,0.28578,0.3228,0.41937,human
0.00050326,0.40366,-0.094975,0.014073,0.00019805,0.49864,2796.3254,20.4989,571.2251,-0.00077884,0.00013144,0.0010128,0,244.1137,56.1486,0.0011982,-0.8773,4584711.2195,2.267930234719308e+183,233217.8625,37.9525,48.7492,0.12187,370.7159,386.5382,124.5467,0.40366,785,1306,1571,1243,65,7.3,0.11335,0.22892,-0.49428,0.22007,0.24025,0.082564,0.1541,0.28488,0.3218,0.41807,human
0.00050465,0.40468,-0.093967,0.013897,0.00019313,0.49865,2753.8285,21.4394,606.4574,-0.00052286,0.00013327,0.00077225,0,238.0344,57.3659,0.0012006,-0.88165,4522431.0633,1.910060333085422e+183,244152.3772,34.3503,43.8973,0.13335,397.7847,362.0375,124.5272,0.40468,781,1302,1563,1255,27,9.3,-0.019373,0.33175,-0.50021,0.22388,0.2283,0.079256,0.15413,0.27311,0.31494,0.41804,human
0.00050665,0.40426,-0.097693,0.013702,0.00018774,0.50195,2704.3453,22.1189,630.6373,-0.00046391,0.00013264,0.00074256,0,237.6596,57.3326,0.0012182,-0.89012,1257191.3349,2.269891052845994e+183,248235.2581,31.6712,40.4378,0.14712,434.5026,335.0423,124.5176,0.40426,801,1304,1603,1247,31,8.9,0.030005,0.19382,-0.62367,0.22128,0.23928,0.082462,0.15422,0.2848,0.32182,0.41823,human
0.00050706,0.4289,-0.086623,0.014389,0.00020703,0.51553,2837.6654,21.2863,601.7757,-0.00075469,0.00014311,0.0010694,0,269.6016,55.2997,0.0011011,-0.88288,5452937.973,1.901618291931704e+183,232319.031,36.0451,45.7343,0.13694,385.5362,400.3863,124.5204,0.4289,714,1144,1429,1261,59,5,-0.082092,0.37873,-0.32463,0.18658,0.23457,0.084666,0.15647,0.27816,0.32199,0.42737,human
0.00050583,0.41596,-0.095328,0.014024,0.00019667,0.51129,2772.4215,21.6449,615.9451,-0.00070617,0.00014204,0.00098381,0,257.761,56.568,0.0011536,-0.88228,37391021.1973,2.268215140532644e+183,235865.8388,35.3894,45.2765,0.13247,398.2125,372.9767,124.5269,0.41596,789,1320,1579,1241,58,7.7,-0.067276,0.35938,-0.44561,0.21259,0.24378,0.084267,0.15522,0.28725,0.325,0.42239,human
0.00050456,0.40509,-0.13589,0.014988,0.00022464,0.54097,2970.5436,17.3818,460.4341,-0.00058527,0.00015199,0.00087072,0,249.3009,56.666,0.001165,-0.87845,1725670.6776,2.264473754155082e+183,239198.9661,37.449,46.2415,0.13058,295.3094,487.8575,124.5413,0.40509,767,1250,1535,1259,47,8.1,0.0039238,0.020729,-0.63279,0.21475,0.24072,0.082003,0.15465,0.28561,0.3225,0.41895,human
0.0005014,0.40368,-0.09476,0.013859,0.00019206,0.49844,2764.0312,21.4397,606.6799,-0.00070255,0.00012236,0.00099543,0,245.7167,56.6536,0.0011378,-0.87307,651487.5156,2.270369447906604e+183,236574.6533,34.4002,44.1628,0.12955,419.8818,354.107,124.5669,0.40368,780,1318,1561,1247,65,7.3,0.029185,0.3344,-0.63949,0.22776,0.23912,0.082083,0.15411,0.28456,0.32147,0.41781,human
0.00050375,0.40534,-0.094578,0.014036,0.000197,0.49992,2786.2509,20.9301,587.1508,-0.0005544,0.00014371,0.00084299,0,248.9477,56.4506,0.0012168,-0.87553,812809.8806,2.258909246364614e+183,241696.8372,34.9892,45.2027,0.13456,455.7022,351.0107,124.5507,0.40534,760,1292,1521,1248,40,7.3,0.13715,0.34497,-0.55015,0.21211,0.24156,0.082814,0.15424,0.28521,0.32195,0.41809,human
0.00050056,0.40392,-0.16196,0.015726,0.00024732,0.56588,3141.7414,15.3723,389.9129,-0.00077141,0.00014304,0.00098688,0,256.4338,55.8451,0.0011273,-0.86843,2811873.7431,2.686589420894369e+183,232409.5675,39.8802,49.0613,0.12321,295.0311,540.51,124.5885,0.40392,766,1230,1533,1267,62,7,-0.046871,0.061265,-0.27922,0.23197,0.22638,0.076954,0.15374,0.27108,0.31336,0.41738,human
0.00050448,0.40473,-0.095249,0.013914,0.0001936,0.49998,2758.1105,21.3569,603.3671,-0.00058503,0.00015572,0.00086902,0,245.9986,56.3095,0.0012532,-0.88005,2249088.4593,1.903434545564526e+183,241399.8932,34.6511,44.3049,0.13296,395.7227,364.3097,124.5333,0.40473,741,1244,1483,1245,45,9.5,0.065655,0.27577,-0.63074,0.21846,0.22667,0.078754,0.15415,0.2732,0.31494,0.41804,human
0.00050417,0.40458,-0.094907,0.014025,0.00019669,0.49949,2781.7614,20.8182,583.3393,-0.00059959,0.00013595,0.00092161,0,251.6297,56.4903,0.0012162,-0.87999,71961126.4532,2.257689699739238e+183,238272.153,36.971,47.728,0.13126,400.4187,367.7875,124.532,0.40458,802,1348,1605,1263,52,8.6,-0.062123,0.38602,-0.50568,0.20647,0.23491,0.082272,0.15426,0.28494,0.32183,0.41816,human
0.00050546,0.40446,-0.09517,0.01398,0.00019545,0.49963,2765.8805,21.0215,590.0712,-0.00054476,0.00011626,0.00080912,0,238.2419,56.9087,0.0012649,-0.88253,720389.3369,1.910773291429319e+183,242949.8274,35.4069,45.766,0.13302,440.4819,352.7108,124.5154,0.40446,767,1274,1535,1248,36,8.4,0.08939,0.29434,-0.65414,0.21684,0.22843,0.079668,0.15425,0.27332,0.3152,0.41844,human
0.00050679,0.40499,-0.095037,0.014133,0.00019974,0.50002,2788.6954,20.4459,569.0136,-0.00077063,0.00015842,0.0010712,0,248.3602,56.4016,0.0011653,-0.8862,127954098.3741,1.908536165524945e+183,232081.7834,37.9033,48.6235,0.12192,371.8002,390.1266,124.4982,0.40499,789,1318,1579,1255,67,7.5,-0.061289,0.37954,-0.58734,0.22756,0.23099,0.078745,0.15422,0.27323,0.31496,0.41803,human
0.0005073,0.40499,-0.1153,0.014645,0.00021447,0.52029,2886.8137,18.4036,497.6723,-0.00048854,0.00015318,0.00079691,0,238.0954,56.7588,0.0011631,-0.88858,6805151.4729,1.906696010638778e+183,243863.2426,36.2355,45.0799,0.12636,321.7862,449.259,124.4841,0.40499,764,1294,1529,1212,34,7.8,-0.054957,0.42042,-0.81565,0.19831,0.22885,0.079667,0.1543,0.2734,0.31527,0.41845,human
0.00050834,0.40507,-0.094418,0.01377,0.00018962,0.49949,2708.8902,22.1045,631.8181,-0.00049787,0.0001339,0.00077924,0,238.2089,56.7474,0.0012921,-0.89192,1584844.004,1.606727357076682e+183,245434.801,31.8582,40.6768,0.14413,441.9476,337.1941,124.4677,0.40507,777,1302,1555,1259,33,10,0.059175,0.28779,-0.59265,0.21425,0.23272,0.081819,0.15407,0.28081,0.31945,0.41793,human
0.00050684,0.4055,-0.14571,0.014448,0.00020876,0.55121,2850.6689,16.6527,443.2837,-0.0007734,0.00015895,0.0011613,0,261.735,54.6308,0.0012531,-0.89111,2006896.4386,1.91059020344349e+183,230262.8742,35.5234,45.3067,0.14595,393.9808,381.5463,124.5029,0.4055,692,1106,1385,1252,75,4.2,0.09175,0.085811,-0.50614,0.25893,0.22172,0.068661,0.1531,0.26847,0.30688,0.40737,human
0.0005051,0.40477,-0.097951,0.013967,0.00019507,0.50272,2765.2035,20.9864,590.4669,-0.00070213,0.00013205,0.0010131,0,254.821,56.8298,0.0011605,-0.88242,2264392.9423,1.907807929985975e+183,234830.9923,35.6853,45.8784,0.13074,409.2821,364.4617,124.5055,0.40477,780,1320,1561,1268,55,8.6,-0.089335,0.32879,-0.43601,0.22447,0.23032,0.075886,0.15195,0.27039,0.31098,0.41239,human
0.00050669,0.4054,-0.094932,0.013985,0.00019559,0.50033,2760.1043,21.1228,594.5749,-0.00058842,0.0001464,0.00090323,0,257.0701,56.5287,0.0011904,-0.88565,84280440.151,1.910009534227019e+183,240394.8197,34.0324,43.245,0.13905,388.0842,370.6196,124.5037,0.4054,745,1246,1491,1242,50,7.8,-0.0055978,0.34364,-0.5431,0.21858,0.23018,0.078675,0.15415,0.27332,0.31503,0.41809,human
0.00054034,0.40314,-0.16719,0.016834,0.00028338,0.57033,3115.4526,12.701,307.4357,-0.00088636,0.00016943,0.0012247,0,452.49,54.7762,0.0011408,-0.97359,13645098.2183,6.12291794052178e+179,221238.4951,42.3219,51.0801,0.11815,227.9694,637.1102,122.1502,0.40314,719,1182,1439,1244,23,0.1,0.22542,0.9245,-0.30688,0.18629,0.19357,0.060633,0.15107,0.28964,0.33149,0.40293,human
0.00054119,0.4054,-0.095519,0.013872,0.00019243,0.50091,2563.2297,21.5322,609.704,-0.00049407,0.0001836,0.0008585,0,250.4581,56.5205,0.0011828,-1.0027,1547047.9266,3.780270920145203e+183,243061.9527,35.2383,45.8802,0.13055,464.767,337.8203,124.687,0.4054,783,1280,1567,1246,35,9.5,-0.18514,0.2755,-0.51159,0.21772,0.23396,0.07682,0.15477,0.27091,0.314,0.41929,human
0.00050486,0.40609,-0.18222,0.016288,0.00026531,0.58831,3226.2775,13.6143,343.2636,-0.00079937,0.00015396,0.0011,0,406.7623,55.9109,0.0011182,-0.8798,17378983.43,2.27201874631044e+183,230462.4561,40.5381,49.145,0.12298,253.3296,599.9281,124.537,0.40609,750,1262,1501,1241,57,7.2,0.18144,0.26942,-0.55123,0.2007,0.23112,0.08295,0.15413,0.28538,0.32218,0.4185,human
0.00050653,0.40608,-0.095355,0.013957,0.00019478,0.50143,2755.3181,21.2644,600.1753,-0.00059365,0.00012878,0.00089027,0,247.0559,56.4013,0.0012538,-0.88635,27224965.3111,1.905824731353891e+183,239355.2377,34.99,44.6843,0.13424,389.1374,370.6811,124.4976,0.40608,754,1266,1509,1245,49,9.5,-0.099554,0.26332,-0.58936,0.21523,0.22836,0.078365,0.154,0.27317,0.31492,0.41802,human
0.00050687,0.40415,-0.095162,0.014162,0.00020055,0.49931,2793.9761,20.1651,558.9769,-0.00086146,0.00017271,0.0011699,0,247.6308,55.7378,0.0012137,-0.88793,1044989.735,1.604511954950387e+183,229117.6231,37.2694,47.8724,0.12757,400.0615,382.9477,124.4853,0.40415,743,1216,1487,1262,71,5.2,0.41353,0.26176,-0.64195,0.20285,0.23338,0.080881,0.15404,0.28053,0.31912,0.41758,human
0.00050651,0.40538,-0.10538,0.014802,0.00021911,0.51076,2922.4695,18.0109,478.0949,-0.00049667,0.00014747,0.00082755,0,237.663,56.9239,0.0011257,-0.88443,7676235.0094,1.911765995308417e+183,241555.129,37.0054,46.378,0.13298,361.8452,445.2188,124.5025,0.40538,745,1262,1491,1244,36,7.8,0.070094,0.47963,-0.65037,0.2114,0.22616,0.079283,0.15394,0.27288,0.31443,0.41718,human
0.00050747,0.40518,-0.095376,0.014099,0.00019877,0.50055,2778.1901,20.5665,573.7303,-0.00079113,0.00012637,0.0010849,0,245.783,56.553,0.0012223,-0.88942,9909057.1862,1.910728365460186e+183,231722.0464,37.6184,48.1999,0.12289,364.747,389.1989,124.4851,0.40518,779,1306,1559,1223,65,7.4,-0.12842,0.22872,-0.59683,0.22196,0.22723,0.079468,0.15435,0.27353,0.31541,0.41863,human
0.00050657,0.40435,-0.094033,0.013865,0.00019224,0.49839,2737.0132,21.521,608.9542,-0.00046407,0.00012442,0.00076282,0,237.4975,57.2892,0.001231,-0.88698,4966813.5521,1.902726770476057e+183,246650.3312,33.8898,43.1983,0.13388,390.8456,361.5207,124.4891,0.40435,758,1256,1517,1247,31,8.1,0.012502,0.34997,-0.66983,0.22823,0.23022,0.079436,0.1542,0.27316,0.31507,0.41823,human
0.00050717,0.40598,-0.1266,0.01475,0.00021757,0.53259,2908.4024,18.0118,486.1175,-0.00050136,0.00017598,0.00077126,0,305.4036,57.1179,0.0011547,-0.88487,1592523044.6617,1.919545030155851e+183,245365.7255,34.818,43.0753,0.13708,331.8514,445.3734,124.4871,0.40598,769,1290,1539,1247,34,10,-0.016844,0.47114,-0.83339,0.23272,0.22695,0.077966,0.15365,0.27261,0.31403,0.41654,human
0.00050424,0.40721,-0.094894,0.014152,0.00020027,0.5021,2806.5563,20.4127,569.0127,-0.0006618,0.00015076,0.00093263,0,250.6593,56.0709,0.0011407,-0.8781,13657900.6088,2.257523722673901e+183,236337.4838,36.3159,46.3954,0.12532,387.959,385.2129,124.5344,0.40721,749,1240,1499,1239,56,8.1,-0.063477,0.23936,-0.57949,0.23648,0.24043,0.082355,0.15394,0.28483,0.32151,0.41749,human
0.0005062,0.40651,-0.10204,0.013986,0.0001956,0.50855,2762.9077,21.1933,598.6057,-0.00069864,0.00013809,0.00097702,0,253.835,56.5857,0.0012109,-0.88352,146453331.8977,1.906237071503447e+183,234418.7092,34.6585,44.5379,0.13705,426.5185,356.434,124.5167,0.40651,777,1312,1555,1234,62,7.5,0.012696,0.35562,-0.59804,0.22027,0.22919,0.078652,0.15398,0.27331,0.31494,0.41805,human
0.00050617,0.40477,-0.12314,0.014794,0.00021885,0.52792,2922.683,17.8869,481.0238,-0.00056847,0.00014944,0.00083969,0,247.0746,56.9873,0.0011517,-0.88383,36221698.2782,1.905491539859192e+183,240641.2632,36.0188,44.3858,0.13323,297.7183,470.6713,124.504,0.40477,754,1232,1509,1251,46,7.3,0.0077881,0.5676,-0.78067,0.20752,0.22817,0.07917,0.15405,0.27322,0.31497,0.41804,human
0.00050561,0.4051,-0.094368,0.01389,0.00019294,0.49947,2747.1936,21.4578,606.794,-0.00070785,0.00013354,0.00093546,0,246.4397,56.5318,0.0011381,-0.88393,7193438.9971,1.905758799093288e+183,236627.0633,35.1737,45.5022,0.12736,444.9944,348.5552,124.5019,0.4051,784,1264,1569,1234,58,7.6,-0.19431,0.33639,-0.62398,0.21439,0.23218,0.078344,0.15344,0.27215,0.31363,0.41619,human
0.00050425,0.40521,-0.095046,0.013741,0.00018881,0.50025,2724.9691,21.7046,618.1826,-0.0005037,0.0001239,0.00079119,0,251.5097,56.8147,0.0011664,-0.89574,3932756.9008,1.905463052959728e+183,244569.9584,35.8014,46.4405,0.12382,431.4696,346.4636,124.5037,0.40521,789,1330,1579,1236,40,8.7,0.13012,0.18507,-0.59451,0.22308,0.229,0.078104,0.15412,0.27228,0.31431,0.41792,human
0.00051113,0.40197,-0.10066,0.014788,0.00021868,0.50263,2893.1919,17.604,466.0159,-0.00097004,0.00016392,0.0013326,0,249.4633,54.8098,0.0012246,-0.87775,1320478.6202,2.60915404525342e+179,220395.1037,36.9777,46.3357,0.13636,336.4531,433.902,121.8863,0.40197,704,1158,1409,1219,61,5.1,0.24261,0.32333,-0.66691,0.22131,0.20447,0.060606,0.15286,0.21694,0.34873,0.40015,human
0.00054062,0.40535,-0.17047,0.016144,0.00026064,0.57582,2986.244,14.2934,368.9806,-0.00058794,0.00018406,0.0009405,0,416.1677,56.2598,0.0010641,-1.0016,92199611.2345,5.322764612749119e+183,238480.2867,38.8618,46.906,0.12428,243.0929,589.9148,124.7998,0.40535,750,1212,1501,1246,57,7.9,-0.049532,-0.23872,-0.57268,0.23503,0.22627,0.071323,0.15613,0.28155,0.32011,0.42205,human
0.0004995,0.40428,-0.094937,0.013975,0.00019529,0.49921,2797.7028,21.0332,590.7891,-0.00065853,0.00015301,0.00092691,0,248.9511,56.5779,0.0012017,-0.86467,2723968.4091,2.688623120621923e+183,237486.1711,35.6659,45.9041,0.1278,410.0537,362.1917,124.6088,0.40428,788,1284,1577,1251,57,8.6,-0.0783,0.15406,-0.47756,0.209,0.22957,0.077353,0.15414,0.27141,0.31374,0.41796,human
0.0005068,0.40404,-0.094492,0.014005,0.00019613,0.49853,2763.3254,20.8736,584.8057,-0.00050266,0.00013193,0.00078528,0,238.1633,56.7498,0.001221,-0.88779,207541305.2213,1.911810650774159e+183,243430.7448,35.3085,45.577,0.12934,440.7809,354.5919,124.4927,0.40404,781,1266,1563,1246,36,8.5,0.013506,0.20392,-0.53327,0.20763,0.23033,0.079018,0.15426,0.2733,0.31519,0.41842,human
0.00050612,0.40418,-0.094886,0.014076,0.00019814,0.49907,2781.1784,20.6048,574.3626,-0.0007243,0.00013076,0.0010106,0,249.498,56.6587,0.0011511,-0.88387,1975659.8061,1.907631414778224e+183,234175.7914,37.7536,48.5775,0.12269,378.9414,381.6861,124.5052,0.40418,784,1290,1569,1253,59,9.4,0.046573,0.42173,-0.561,0.22493,0.2287,0.078615,0.15399,0.273,0.31468,0.41766,human
0.00050426,0.40456,-0.20347,0.016866,0.00028448,0.60804,3344.8214,12.2527,327.8625,-0.00054194,0.00013615,0.00080826,0,238.2663,56.8765,0.00099132,-0.87858,1781658.5735,2.264201914047652e+183,242431.1312,40.2859,48.195,0.12829,219.2015,650.0728,124.5352,0.40456,754,1262,1509,1244,35,8.3,0.01671,0.16459,-0.69686,0.24765,0.23524,0.081137,0.15392,0.28501,0.32178,0.41798,human
0.00050715,0.40596,-0.094689,0.013771,0.00018965,0.50065,2715.4702,22.0668,630.1031,-0.00049088,0.00015891,0.00078353,0,239.3092,56.7383,0.0011607,-0.88893,3586927.3468,1.605116827762388e+183,245194.0611,32.0059,40.8432,0.14652,436.0723,339.7338,124.4873,0.40596,774,1296,1549,1252,29,9.5,0.094603,0.31234,-0.48489,0.21973,0.23093,0.081925,0.15424,0.28097,0.31976,0.41852,human
0.00050534,0.40448,-0.094194,0.013815,0.00019086,0.49868,2733.799,21.723,617.3759,-0.0005329,0.00014341,0.00079409,0,248.5333,55.8608,0.0012215,-0.88425,2215322.32,2.263635113524999e+183,244968.2051,30.6801,38.553,0.14802,402.2394,351.2585,124.5044,0.40448,742,1204,1485,1239,45,7.1,0.042466,0.20298,-0.57293,0.22771,0.23721,0.081818,0.15386,0.28453,0.32134,0.41737,human
0.00050614,0.40515,-0.095739,0.013693,0.00018751,0.50089,2705.487,22.4594,645.0444,-0.0004481,0.0001321,0.00073837,0,239.3166,56.9419,0.0011867,-0.8844,438604.3459,1.905210036846881e+183,250031.4767,30.739,38.9836,0.14587,432.9697,336.0409,124.4996,0.40515,792,1314,1585,1239,28,9.5,-0.037091,0.26253,-0.57802,0.21957,0.22845,0.078569,0.15374,0.27278,0.31439,0.41721,human
0.00050447,0.40392,-0.094398,0.013752,0.00018912,0.49832,2726.0599,22.015,627.701,-0.00042481,0.00013905,0.00071461,0,237.103,57.1123,0.0011926,-0.88117,20569743505.2068,1.90919876795411e+183,249639.0367,30.4668,38.2589,0.14748,395.3613,349.2064,124.5222,0.40392,766,1288,1533,1232,32,8.7,0.024799,0.32753,-0.55142,0.22472,0.22879,0.079168,0.15389,0.27268,0.3144,0.41731,human
0.00050234,0.40445,-0.093615,0.013664,0.00018671,0.49806,2720.0807,22.511,646.9599,-0.00039138,0.00012789,0.00070626,0,238.7194,57.1713,0.0012049,-0.8739,13810351.9717,2.262073000052603e+183,254090.8891,30.1005,37.8659,0.15055,402.2264,341.3621,124.5627,0.40445,796,1324,1593,1247,26,9.4,-0.0009118,0.24705,-0.54865,0.21882,0.23819,0.082081,0.15407,0.2848,0.32165,0.41789,human
0.00050568,0.40544,-0.094711,0.013706,0.00018784,0.50015,2710.3346,22.4464,644.4898,-0.00046829,0.00014211,0.00077871,0,239.351,56.8126,0.0012083,-0.88269,3192523.4331,1.902820224537267e+183,248668.1309,30.4147,38.3236,0.14921,404.7911,342.8799,124.5134,0.40544,781,1286,1563,1242,31,9.5,0.062662,0.27533,-0.56515,0.22353,0.22896,0.078688,0.15393,0.27301,0.31465,0.41754,human
0.00050503,0.40362,-0.094933,0.013903,0.0001933,0.49855,2753.0114,21.2727,599.8116,-0.00045059,0.00012623,0.00071782,0,237.0252,56.7489,0.0011429,-0.88342,3187288.5513,2.264827653742297e+183,249430.9869,30.7013,38.1872,0.14912,353.4154,369.9451,124.511,0.40362,767,1256,1535,1243,28,9.4,0.0035834,0.19077,-0.55814,0.22878,0.23856,0.082205,0.15409,0.28476,0.32167,0.41791,human
0.00050538,0.40482,-0.094895,0.013677,0.00018706,0.49971,2706.2553,22.4888,645.9021,-0.00040179,0.00012688,0.000661,0,239.6157,57.3626,0.0011966,-0.88268,14393975.4524,1.907595318557054e+183,254643.1688,29.8425,37.4354,0.15031,396.1996,343.0301,124.5136,0.40482,787,1286,1575,1250,24,9.5,-0.022881,0.26959,-0.59268,0.22039,0.22895,0.078948,0.15427,0.2733,0.31514,0.41835,human
0.00050456,0.40409,-0.096218,0.013698,0.00018765,0.50031,2714.9203,22.3147,639.5,-0.0004692,0.00016304,0.00073872,0,239.063,57.1051,0.0012134,-0.87999,3184036.9855,2.263599151751545e+183,249477.6334,30.9544,39.2993,0.14588,427.473,336.3411,124.528,0.40409,769,1298,1539,1246,37,9.5,0.053598,0.29983,-0.55611,0.22043,0.23851,0.082088,0.15401,0.2848,0.32155,0.41763,human
0.00050358,0.40455,-0.095424,0.013871,0.00019242,0.49998,2754.5452,21.5215,609.2237,-0.000428,0.00015712,0.00070283,0,251.931,56.7939,0.0011446,-0.87697,1356979.8719,1.904857658016427e+183,251450.8349,30.6032,38.0681,0.14701,356.9889,368.8549,124.5424,0.40455,777,1306,1555,1242,23,9.5,0.0026688,0.28828,-0.59436,0.22008,0.22979,0.078789,0.1541,0.27295,0.31471,0.4177,human
0.00050354,0.40482,-0.0953,0.013673,0.00018696,0.50012,2715.4456,22.5138,647.3981,-0.00044567,0.00013725,0.00073832,0,238.5729,56.9623,0.0011893,-0.87763,2928990.944,2.263564348093226e+183,250507.2118,29.8518,37.3383,0.15027,377.0605,347.8113,124.5435,0.40482,775,1278,1551,1241,24,9.5,0.0075731,0.27422,-0.52822,0.21792,0.23825,0.082396,0.15413,0.28492,0.3218,0.41806,human
0.00050429,0.40448,-0.23713,0.017492,0.00030596,0.6416,3468.5896,10.1224,285.3557,-0.0005202,0.00012848,0.00079359,0,541.1103,56.8011,0.0010417,-0.87964,5839673.5339,2.257658815309134e+183,245114.2994,38.6712,45.9493,0.12897,234.377,654.339,124.531,0.40448,764,1250,1529,1260,37,7.9,-0.067288,-0.56677,-0.46908,0.21141,0.22871,0.083784,0.15352,0.28454,0.32134,0.41745,human
0.00050593,0.40438,-0.15496,0.014873,0.00022122,0.55934,2939.8279,17.4821,471.0648,-0.0005427,0.00013603,0.00083641,0,238.8426,56.1286,0.0010419,-0.8847,2590712.7317,1.913591162647931e+183,242998.3515,35.2769,43.2784,0.13644,293.874,473.2846,124.508,0.40438,742,1240,1485,1242,53,8.7,0.05508,0.11246,-0.58818,0.22215,0.23121,0.079085,0.15399,0.27298,0.31471,0.41768,human
