@relation 'robocall-oneshot-weka.filters.unsupervised.attribute.Remove-R7,16,18,29,34'

@attribute smean numeric
@attribute smax numeric
@attribute smin numeric	
@attribute sstandard_deviation numeric
@attribute svariance numeric	
@attribute srange numeric
@attribute sCV numeric 
@attribute sskewness numeric	
@attribute skurtosis numeric
@attribute squantile25 numeric
@attribute squantile50 numeric
@attribute squantile75 numeric
@attribute smeanCrossingRate numeric
@attribute sPower numeric
@attribute sEntropy numeric	
@attribute sfrequency_ratio numeric
@attribute irrk numeric
@attribute irrj numeric 
@attribute sharpness numeric
@attribute smoothness numeric
@attribute specCentroid numeric
@attribute specStdDev numeric
@attribute specCrest numeric
@attribute specSkewness numeric
@attribute specKurt numeric
@attribute maxFreq numeric
@attribute maxMgx numeric
@attribute numPeaks numeric
@attribute zeroCrossingRate numeric
@attribute slopeChanges numeric
@attribute numInflectionPoints numeric
@attribute totalPeak numeric
@attribute silentTime numeric
@attribute d1 numeric
@attribute d2 numeric
@attribute d3 numeric
@attribute d4 numeric
@attribute d5 numeric
@attribute d6 numeric
@attribute d7 numeric
@attribute d8 numeric
@attribute d9 numeric
@attribute d10 numeric
@attribute class {robo,human}


@data
1.107e-05,0.022753,-0.0065295,0.001476,2.1787e-06,0.029282,13334.0345,2.9847,45.7741,-0.00080268,-1.5589e-05,0.00073536,1,2.0677,54.5657,0.0017925,0.0075856,1290985.7458,1.113297285504245e+184,245470.6777,56.4243,67.0513,0.013967,10.1084,74.1458,125.204,0.022753,750,1158,1501,1253,95,0.8,-0.088679,0.040119,-0.038238,0.018522,0.012608,0.0050653,0.013068,0.016975,0.020042,0.027212,human
-5.1479e-06,0.025758,-0.010084,0.0015032,2.2596e-06,0.035842,-29200.2891,2.2444,43.8216,-0.00073623,-3.3038e-05,0.00070306,1,3.7448,55.8692,0.0011663,0.02829,791178.5405,8.286880477174119e+183,247527.582,62.0105,69.7444,0.0089818,4.159,93.2164,125.2043,0.025758,773,1221,1546,1257,91,0.6,0.00017991,-0.070893,-0.029288,0.016078,0.013233,0.0029753,0.0084734,0.012451,0.015964,0.023569,human
-1.5667e-05,0.0072021,-0.0074558,0.0013811,1.9075e-06,0.014658,-8815.7601,0.061041,5.3483,-0.00080653,-1.5618e-05,0.00078613,1,2.5679,56.1124,0.0013972,0.050818,3165899.2503,6.199220215618614e+183,246123.4611,69.1869,75.3496,0.0068295,1.58,92.6152,125.2058,0.0072021,769,1211,1539,1259,94,0.2,0.085563,0.090155,-0.043286,0.0018754,-0.001251,-0.0013535,-0.0015261,-0.0019104,-0.0023151,-0.0033776,human
-1.0052e-05,0.0088199,-0.0062111,0.0012497,1.5617e-06,0.015031,-12431.8406,0.28463,6.3988,-0.00071393,-2.4366e-05,0.00066647,1,0.98949,56.0739,0.0012053,0.048274,8376608.4893,9.499017924397008e+183,248928.5715,69.376,76.3068,0.0064183,0.72341,83.3182,125.2075,0.0088199,791,1263,1583,1238,92,5.2,-0.022618,-0.015125,0.0087727,0.00053972,-0.0010872,-0.00035314,0.00033504,-2.2649e-05,-0.00097881,-0.0023864,human
-1.3514e-05,0.01371,-0.011026,0.0014551,2.1175e-06,0.024736,-10767.6252,0.3121,10.0572,-0.00081086,-1.8822e-05,0.00078207,1,2.8102,55.5327,0.0016274,0.032727,6303584.8781,9.114715025117423e+183,245476.0393,72.6683,79.022,0.0078418,0.045686,98.9231,125.2018,0.01371,795,1279,1590,1246,91,3.9,-0.10951,-0.0058484,0.020999,0.0064417,0.0057478,0.0012032,0.0019938,0.0044241,0.0065962,0.010623,human
-4.6016e-05,0.013151,-0.057275,0.0019576,3.8323e-06,0.070426,-4254.2415,-11.2786,313.1266,-0.00076145,-1.2068e-05,0.00077471,0.9996,3.2446,55.7459,0.0012789,0.060501,166288331.1638,1.211428760703226e+184,246288.7942,53.8634,64.0027,0.013903,14.1818,102.1873,125.2058,0.013151,780,1208,1559,1255,93,3.4,0.059734,-0.011244,0.080417,-0.0098856,-0.0099908,-0.002467,-0.013344,-0.014558,-0.014889,-0.016537,human
-5.9573e-05,0.013267,-0.059169,0.0021482,4.6149e-06,0.072436,-3606.0463,-12.5982,311.7879,-0.00080634,2.9516e-05,0.00076358,0.9996,5.9373,55.3533,0.0013495,0.10532,1446214.9261,1.382084576055625e+184,245500.846,49.2774,61.0297,0.019261,31.0142,89.566,125.2064,0.013267,782,1218,1563,1228,96,7.8,-0.058092,-0.099043,0.12757,-0.030855,-0.029741,-0.0090588,-0.0274,-0.036086,-0.043347,-0.059546,human
-6.1341e-05,0.016894,-0.060942,0.0025201,6.351e-06,0.077836,-4108.365,-8.1819,185.7414,-0.00088209,-1.452e-05,0.00084215,0.9996,9.0721,55.3632,0.0011506,0.096947,7050996.4216,1.231798199383116e+184,241730.1256,50.8389,61.0725,0.016795,27.9997,122.7063,125.208,0.016894,761,1252,1521,1266,93,0.5,0.0024038,0.012427,0.04922,-0.023951,-0.024184,-0.0085242,-0.025959,-0.032089,-0.037436,-0.049317,human
-5.8346e-05,0.01534,-0.056219,0.0024421,5.9637e-06,0.071558,-4185.5183,-7.8859,169.6085,-0.00086331,-5.4755e-05,0.00080133,0.9996,8.7329,55.192,0.0013018,0.10269,2760058.0561,1.140191056072635e+184,241166.2032,51.8636,62.3032,0.017774,24.2323,121.0212,125.2081,0.01534,775,1268,1549,1261,94,0.9,0.12012,-0.028952,0.083118,-0.031223,-0.02948,-0.010123,-0.029326,-0.03798,-0.045872,-0.063245,human
-8.0722e-05,0.028279,-0.10843,0.0030365,9.2205e-06,0.13671,-3761.7017,-21.0927,708.7542,-0.00068712,-1.1508e-05,0.00070059,0.9992,3.9966,55.4614,0.0012415,0.086125,61961618.6212,1.454320987186953e+184,249197.2273,43.1597,53.9433,0.026978,58.7614,116.2821,125.2075,0.028279,739,1130,1477,1225,86,2.7,-0.0096888,-0.036986,0.013531,-0.02225,-0.022447,-0.0075297,-0.031469,-0.03542,-0.038246,-0.046222,human
-9.6721e-05,0.027947,-0.11212,0.0035361,1.2504e-05,0.14007,-3655.9328,-16.9459,486.07,-0.00092372,-3.2295e-07,0.00087643,0.9988,21.5964,54.8017,0.0012569,0.16479,875140.1381,1.294771407164877e+184,239252.7195,46.0076,57.7983,0.027714,61.7385,134.9777,125.2145,0.027947,787,1242,1573,1235,93,1.5,0.085735,-0.075234,0.10615,-0.061816,-0.055796,-0.01684,-0.050906,-0.067705,-0.081892,-0.11371,human
0.00012368,0.29105,-0.067923,0.0071007,5.042e-05,0.35898,5741.2376,29.9538,1191.8144,-0.00086146,-1.381e-05,0.00086562,0.0007984,125.886,54.1162,0.00093388,-0.30942,2973912.8554,1.158339558518133e+184,242502.1819,53.4144,63.149,0.034976,57.9806,392.3667,125.2498,0.29105,748,1155,1496,1256,95,0.4,-0.056721,0.17674,-0.36112,0.15895,0.1486,0.046156,0.11057,0.16234,0.20895,0.30881,human
-9.5015e-05,0.04071,-0.15403,0.0039503,1.5605e-05,0.19474,-4157.5969,-25.1774,965.7071,-0.00085441,-3.1885e-05,0.00083245,0,2.3555,55.1626,0.0011487,0.081598,62662688.8671,1.547224157531081e+184,243008.5891,49.212,60.0077,0.027306,51.1408,182.7527,125.2025,0.04071,740,1152,1479,1245,95,0.5,-0.11142,-0.0144,0.11963,-0.014427,-0.013999,-0.0054136,-0.030682,-0.030676,-0.029437,-0.029631,human
-0.00013343,0.034237,-0.15409,0.0044967,2.022e-05,0.18833,-3370.1152,-20.7451,641.9886,-0.00082703,-2.6722e-05,0.00081217,0,36.9059,54.9826,0.0012557,0.23674,146679058.8485,1.366190587063098e+184,243203.4253,40.4227,51.0981,0.0362,103.1622,157.5639,125.2065,0.034237,727,1122,1453,1223,93,0.7,-0.013552,-0.052612,0.1256,-0.086134,-0.080207,-0.024612,-0.071519,-0.095331,-0.11598,-0.16184,human
-2.3235e-05,0.083634,-0.093075,0.0040991,1.6802e-05,0.17671,-17641.5298,-0.99138,198.6136,-0.0010114,-4.2718e-05,0.00092027,0,14.4161,55.1456,0.001906,0.15473,1950457.8149,1.705225682113037e+184,236935.5567,64.6794,71.1459,0.033049,11.5482,254.5946,125.2043,0.083634,729,1135,1458,1248,96,0.8,-0.022618,-0.13209,-0.13936,-0.045938,-0.047659,-0.013459,-0.024264,-0.042602,-0.059289,-0.093999,human
6.8654e-05,0.082578,-0.053099,0.0043885,1.9259e-05,0.13568,6392.2012,5.4233,127.5688,-0.0010731,4.6679e-05,0.001085,0,37.8983,53.8603,0.0018511,-0.093967,3675617.8933,1.360808722317306e+184,232767.206,46.9752,56.151,0.044187,58.9437,194.5547,125.2087,0.082578,730,1128,1461,1252,89,1.7,0.089211,0.1176,-0.089506,0.055753,0.044879,0.013828,0.040352,0.052655,0.062963,0.086763,human
0.00010916,0.1793,-0.041719,0.0048423,2.3448e-05,0.22102,4435.8415,22.9644,802.7117,-0.0010642,-4.1978e-05,0.0011097,0.00039936,8.7462,53.1106,0.0012479,-0.069176,10033845.0414,1.734349206305471e+184,234427.0056,43.6082,54.2174,0.043324,88.7213,189.8093,125.2032,0.1793,658,954,1317,1258,96,0.3,-0.0043467,0.039963,0.0040949,0.037273,0.032604,0.01199,0.048819,0.054411,0.058011,0.069109,human
9.9724e-05,0.17718,-0.056643,0.006413,4.1127e-05,0.23382,6430.8036,9.3719,260.6486,-0.0012841,7.0159e-05,0.0013596,0.00039936,71.3645,52.0187,0.0019427,-0.24555,17236849.6128,7.106361421745483e+183,225298.2943,50.4336,59.2616,0.068798,61.5629,300.9994,125.2017,0.17718,623,908,1247,1233,97,0.1,-0.02875,0.12405,0.021708,0.098615,0.086766,0.026518,0.067859,0.098099,0.12541,0.18352,human
4.6814e-05,0.080342,-0.018521,0.0026432,6.9864e-06,0.098863,5646.157,12.3382,363.4443,-0.0009989,4.0263e-06,0.0010388,0,3.2975,53.8524,0.0018529,-0.0358,30928082.8931,1.455189350219342e+184,236616.2572,54.5877,64.3022,0.02744,19.4253,138.4046,125.2081,0.080342,721,1064,1442,1249,99,0.1,0.099604,-0.077904,0.075354,0.00015284,0.002102,-0.0005669,0.010136,0.0074768,0.0041608,-0.00097693,human
5.7654e-05,0.085794,-0.018156,0.0026724,7.1416e-06,0.10395,4635.1583,14.0692,443.4769,-0.00091257,7.2779e-06,0.0009851,0,13.2505,54.222,0.0013872,-0.14858,44440349.0494,7.24189157738466e+183,239592.3085,54.5854,63.9178,0.023626,18.1637,145.3442,125.1985,0.085794,699,1104,1399,1247,96,0.1,-0.055845,0.1286,-0.06163,0.045803,0.042796,0.012069,0.031115,0.045397,0.057806,0.084421,human
6.4187e-06,0.012796,-0.02322,0.0018754,3.5171e-06,0.036016,29217.3442,-1.2307,23.1955,-0.00086965,2.0636e-05,0.00091114,0,6.0877,53.9401,0.0019504,-0.047626,3751528.6602,9.423574680137742e+183,241227.543,60.3843,68.1306,0.018353,8.0457,103.2924,125.202,0.012796,713,1035,1426,1241,92,0.8,0.064607,-0.018455,-0.0068023,-0.0029426,0.00015532,-0.0011874,-0.0024617,-0.0019922,-0.001492,-0.00038508,human
9.3456e-06,0.016568,-0.019291,0.0020064,4.0256e-06,0.035859,21468.9238,-0.33738,16.6274,-0.0010073,2.5532e-05,0.001002,0,4.9979,54.1239,0.0020851,-0.016362,6140341.4084,1.030772814171187e+184,237101.4992,68.6623,75.3897,0.013946,3.1921,122.5869,125.2073,0.016568,767,1149,1534,1256,97,0.1,-0.074818,0.013881,0.081554,-0.011574,-0.01028,-0.0025798,-0.0048939,-0.0086529,-0.012082,-0.019127,human
4.7224e-05,0.05438,-0.011744,0.0022357,4.9986e-06,0.066124,4734.3212,6.4748,152.2075,-0.0010127,3.9115e-06,0.0010421,0,2.9904,54.0505,0.001672,-0.068358,65357012.1221,1.588066649562472e+184,237316.5526,56.132,65.9193,0.017821,12.1135,119.3229,125.213,0.05438,713,1096,1427,1227,93,1.1,-0.031614,-0.007639,-0.03021,0.011327,0.0087839,0.0022117,0.012712,0.01368,0.013855,0.015766,human
0.00022404,0.26271,-0.3546,0.010678,0.00011402,0.6173,4766.1767,-1.6199,371.3841,-0.0018052,4.0424e-05,0.0019466,0,160.2183,106.4672,0.0014943,-1.1241,31098287.647,10000,423524.1429,84.6557,106.2957,0.1287,483.8704,1043.8274,250.2712,0.26271,1228,1456,2457,2473,99,0.1,-0.11706,0.3143,0.29531,0.63758,0.21783,0.167,0.25735,0.36684,0.47213,0.63976,robo
0.00022112,0.6401,-0.47249,0.019063,0.00036342,1.1126,8621.1348,5.9108,412.1442,-0.0017352,0.00010059,0.0017805,0.00019964,1340.1152,109.0799,0.00079662,-1.2988,380012759.6021,10000,427510.4383,121.511,142.0946,0.095531,129.2255,2830.4755,250.4416,0.6401,1320,1651,2640,2481,99,0.1,-1.4367,0.56579,-1.0245,0.53472,0.31529,0.21009,0.31983,0.4262,0.56643,0.78606,robo
0.00027045,0.46216,-0.45119,0.016876,0.00028481,0.91335,6240.2246,6.2421,440.9176,-0.0010595,0.00012471,0.0012508,0,462.0573,109.6303,0.00092612,-1.4976,24500658.4106,10000,454557.2256,94.5118,116.8329,0.11384,658.1596,1805.839,250.479,0.46216,1354,1774,2709,2518,99,0.1,-0.36883,0.1384,-0.9825,0.17042,0.39609,0.28296,0.43404,0.58576,0.77449,1.0705,robo
0.00028626,0.4455,-0.41893,0.016116,0.00025972,0.86443,5629.7904,6.7591,429.5592,-0.00095645,9.846e-05,0.0011936,0,461.5592,112.0696,0.00085829,-1.5349,53647909.575,10000,460041.0497,93.6598,116.3437,0.093288,676.3503,1777.4979,250.4999,0.4455,1437,1890,2875,2525,99,0.1,0.52557,0.58188,-1.1292,-0.22273,0.38332,0.2804,0.43593,0.59264,0.7803,1.0746,robo
0.00023091,0.44782,-0.37632,0.01942,0.00037713,0.82414,8410.056,4.4884,245.9993,-0.0014427,0.00012318,0.0015211,0,469.5473,109.9019,0.0009448,-1.3954,31040788.1715,10000,439918.9797,96.2231,117.1771,0.12247,752.7189,2094.1245,250.3595,0.44782,1351,1651,2702,2502,99,0.1,-0.082481,0.16379,-0.28403,1.5099,0.39138,0.29299,0.43196,0.57137,0.76316,1.0656,robo
0.00026498,0.5148,-0.51988,0.018351,0.00033677,1.0347,6925.6203,4.4271,457.7367,-0.00099625,0.00011236,0.0012181,0,461.3873,110.5271,0.00081033,-1.4859,4177753.6624,10000,457916.1612,97.2157,118.6692,0.11304,647.2462,2138.554,250.3081,0.5148,1388,1796,2777,2524,99,0.1,0.43602,0.76494,0.18437,1.1345,0.46223,0.30676,0.43053,0.58338,0.77178,1.0684,robo
0.00022562,0.44736,-0.59735,0.02211,0.00048887,1.0447,9799.9646,-1.1228,333.8976,-0.0011845,0.00010663,0.0012688,0,462.1809,110.7038,0.00086438,-1.3605,8905011.1333,10000,448086.1652,96.1025,114.9178,0.14328,781.521,2552.3048,250.3051,0.44736,1371,1833,2742,2454,99,0.1,0.71497,0.19473,-0.2665,1.4337,0.43651,0.29818,0.43031,0.56967,0.7618,1.0632,robo
0.0002262,0.51148,-0.51572,0.018681,0.00034899,1.0272,8258.8019,4.1093,418.3469,-0.0013261,0.00011448,0.001446,0,464.931,111.1786,0.0008337,-1.3599,11537101.0799,10000,444931.3982,99.9579,120.799,0.1121,572.7753,2243.3536,250.3165,0.51148,1403,1787,2806,2529,99,0.1,-0.49004,0.33365,0.4188,1.7365,0.4489,0.31021,0.43098,0.5696,0.76126,1.0624,robo
0.00024998,0.51297,-0.49913,0.018238,0.00033261,1.0121,7295.7541,5.0353,438.3434,-0.0016102,0.00011477,0.001768,0,463.0983,106.5248,0.00083648,-1.4365,30091431.5885,10000,432916.8416,97.6467,118.8233,0.11163,623.0708,2139.0474,250.3034,0.51297,1296,1485,2592,2528,99,0.1,-0.46202,0.23771,0.086919,1.296,0.43481,0.30042,0.42598,0.57097,0.75759,1.0524,robo
0.000209,0.46396,-0.45257,0.017129,0.0002934,0.91653,8195.5251,5.8705,424.0833,-0.0012233,0.00012575,0.001439,0,463.9798,109.8275,0.00092953,-1.3265,271256471.3034,10000,446654.9319,99.1194,119.8216,0.11036,544.1771,2041.4578,250.288,0.46396,1349,1687,2698,2494,99,0.1,0.38145,0.655,0.096904,1.054,0.44741,0.30417,0.43114,0.56366,0.75677,1.0595,robo
0.00024422,0.55835,-0.55832,0.019413,0.00037687,1.1167,7948.9422,3.9177,467.5545,-0.00098174,0.0001094,0.0012078,0.00019984,463.6742,109.8343,0.00090224,-1.4169,2461687.347,10000,458061.9604,98.9166,119.8574,0.12225,634.2654,2317.2315,250.2466,0.55835,1350,1859,2700,2516,99,0.1,-0.51024,0.28404,0.28788,1.2454,0.4489,0.30706,0.43103,0.57648,0.76629,1.0657,robo
0.00027317,0.48984,-0.60468,0.02714,0.00073661,1.0945,9935.4259,-2.1862,167.0698,-0.0016579,6.049e-05,0.0016927,0,469.3037,108.84,0.00069564,-1.4906,6593849.1408,10000,423866.6855,105.7766,125.1089,0.13439,618.7588,3446.7626,250.2798,0.48984,1269,1676,2539,2543,99,0.1,1.6037,0.67063,-0.12236,1.1869,0.5186,0.30231,0.42724,0.58812,0.77522,1.0706,robo
0.00012784,0.27437,-0.45058,0.012886,0.00016605,0.72495,10080.0178,-11.5503,701.4013,-0.0014673,1.3928e-05,0.0015104,0.0023962,415.7235,54.2721,0.00091304,-0.34582,5889326.4513,1.099926819943145e+184,221266.0356,62.638,69.9729,0.055147,17.6524,836.1833,125.2062,0.27437,718,1117,1436,1250,99,0.1,0.27504,-0.14594,-0.40414,0.11713,0.13872,0.040853,0.096211,0.14218,0.18449,0.27243,robo
-3.1078e-05,0.013549,-0.038622,0.0029865,8.9193e-06,0.052171,-9609.6301,-1.6967,25.2669,-0.0013385,5.3737e-06,0.0012909,0,8.877,55.7748,0.0011189,0.028526,2406081.8435,1.133593638619858e+184,226571.867,61.5332,70.198,0.016378,6.1589,185.8531,125.2058,0.013549,732,1202,1463,1252,98,0.1,0.036893,0.024207,0.084822,-0.018855,-0.017593,-0.0032641,-0.016634,-0.021091,-0.023968,-0.031714,robo
-3.1211e-05,0.01259,-0.040032,0.0028274,7.9941e-06,0.052622,-9059.0331,-2.282,34.1949,-0.0011855,1.4103e-05,0.001177,0,8.6477,55.4448,0.0011675,0.030116,1717239.9105,1.048948542198678e+184,230519.095,60.1481,69.1786,0.017522,8.5599,170.514,125.2075,0.01259,727,1158,1453,1239,95,0.3,-0.040392,0.088561,0.074061,-0.025255,-0.022167,-0.0054324,-0.019584,-0.024812,-0.029562,-0.039984,robo
-6.2727e-06,0.015191,-0.04085,0.0028446,8.0918e-06,0.056041,-45348.5921,-1.0533,23.4711,-0.0012593,9.7955e-06,0.0012559,0,9.7197,55.7135,0.001294,0.024025,269345682.2667,1.090857776109247e+184,228396.5558,67.013,73.7098,0.016259,2.5617,190.432,125.2092,0.015191,734,1165,1468,1268,98,0.1,0.088657,0.032203,0.15611,-0.022151,-0.019623,-0.0055175,-0.012817,-0.02002,-0.026249,-0.039867,robo
4.1788e-05,0.057278,-0.013533,0.0028024,7.8537e-06,0.070811,6706.2536,3.8344,77.1351,-0.001289,2.0615e-05,0.0013029,0,5.7382,55.5902,0.001849,-0.046766,88262641.8595,1.224386428812081e+184,227951.9225,59.7119,68.8031,0.019997,8.7754,164.2454,125.203,0.057278,748,1218,1497,1248,98,0.1,0.014283,-0.11064,0.024422,0.0073313,0.0084264,0.0027893,0.013227,0.01437,0.014738,0.016419,robo
8.126e-06,0.055056,-0.049601,0.0032188,1.036e-05,0.10466,39610.2965,0.81237,65.3932,-0.0012568,-2.8093e-06,0.0012694,0,10.3667,54.4268,0.0013552,-0.072181,6074186.5639,1.216936619586623e+184,227577.9534,69.717,76.0385,0.019793,4.4376,209.2257,125.1956,0.055056,715,1137,1430,1243,97,0.1,0.097977,0.093806,-0.19104,0.028454,0.025918,0.0072426,0.014411,0.025905,0.036217,0.05767,robo
-1.2105e-06,0.043831,-0.052721,0.0031505,9.9258e-06,0.096552,-260261.2413,-0.85626,52.1017,-0.0012555,-3.4352e-05,0.0013028,0,10.7355,54.1748,0.0018702,0.041978,2694573.9384,1.525454141571455e+184,227498.3421,66.9489,73.3624,0.024051,6.3739,200.8739,125.2175,0.043831,725,1143,1450,1250,99,0.1,0.038641,0.035156,0.14753,-0.022987,-0.022134,-0.0066628,-0.013046,-0.02325,-0.032055,-0.050687,robo
2.0503e-05,0.037193,-0.016309,0.0026168,6.8478e-06,0.053502,12763.0795,1.1947,23.0013,-0.0013108,6.4567e-06,0.0012851,0,9.6471,54.5328,0.0014249,-0.074472,19634148.1515,9.256814683021187e+183,228103.1505,65.1123,72.5699,0.016978,5.6206,161.3275,125.2136,0.037193,730,1129,1460,1252,99,0.1,0.0079531,0.050477,-0.066822,0.015139,0.020637,0.0062905,0.012782,0.019967,0.026687,0.040277,robo
3.4233e-05,0.064404,-0.016454,0.0027897,7.7823e-06,0.080858,8149.053,5.3858,125.6441,-0.0012521,1.3192e-05,0.0012929,0,5.5159,54.1914,0.001851,-0.023836,3915054.1025,1.403263734045703e+184,229146.1592,59.2858,67.5944,0.025182,10.3308,160.1026,125.2068,0.064404,701,1079,1402,1270,97,10,0.0079049,0.0029791,0.0092904,-0.0079474,-0.0088932,-0.0026092,0.0015257,-0.0034972,-0.0088737,-0.019058,robo
5.425e-05,0.062706,-0.018783,0.0035264,1.2435e-05,0.081489,6500.2288,3.382,57.1437,-0.0014763,4.4524e-06,0.0014406,0,11.9374,52.9995,0.0020165,-0.085667,774116.2658,1.256101266117639e+184,224151.73,49.378,58.9013,0.039604,38.1642,158.156,125.2099,0.062706,660,1012,1321,1248,97,0.1,-0.081932,0.094206,-0.034416,0.041538,0.035204,0.011264,0.032334,0.042715,0.051824,0.07215,robo
4.7886e-05,0.050806,-0.019022,0.0029865,8.9191e-06,0.069829,6236.7201,3.5352,62.5242,-0.0012773,-5.4083e-06,0.0013058,0,12.5126,53.4438,0.0018981,-0.065221,1295558.8075,1.282864446076707e+184,228351.8551,51.7532,61.694,0.031189,29.0072,136.8596,125.2041,0.050806,698,1068,1397,1285,98,0.1,0.015216,0.073093,0.023065,0.019117,0.020959,0.0040086,0.020121,0.025737,0.029222,0.038492,robo
2.7403e-05,0.045405,-0.018544,0.0031304,9.7993e-06,0.063949,11423.5974,1.5132,25.6614,-0.0015052,2.1166e-05,0.00151,0,12.8746,53.8101,0.001545,-0.097272,930098.1421,9.986140748871327e+183,223377.0712,61.1458,68.5787,0.023392,11.1747,181.2381,125.2092,0.045405,683,1001,1366,1255,99,0.1,0.10106,0.047312,-0.25932,0.023879,0.025141,0.0074695,0.01654,0.025697,0.034021,0.05138,robo
0.00021897,0.34175,-0.089862,0.0093184,8.6833e-05,0.43162,4255.5895,20.7121,755.3134,-0.0012265,2.6805e-05,0.0013437,0.00039936,213.4118,54.9291,0.0010863,-0.50372,8014868.8814,1.220417457959753e+184,225990.9432,50.1027,60.0905,0.059516,99.898,440.9201,125.2117,0.34175,703,1142,1407,1279,99,0.1,-0.03962,0.11851,-0.6544,0.18855,0.16612,0.049065,0.13305,0.18983,0.2391,0.34612,robo
2.6861e-05,0.044213,-0.011071,0.0025812,6.6627e-06,0.055284,9609.4989,2.2288,40.122,-0.0011128,4.1591e-05,0.0011528,0,8.1836,56.0931,0.0011521,-0.058216,2048469.1221,1.090021683929296e+184,231107.3077,64.7288,72.9877,0.014485,2.4701,166.9723,125.2309,0.044213,763,1220,1526,1219,93,1,-0.015156,0.10759,-0.092465,0.023588,0.021345,0.0064732,0.017054,0.02476,0.030885,0.044664,robo
2.2527e-05,0.017687,-0.012208,0.0021525,4.6334e-06,0.029895,9555.3617,0.21946,8.3051,-0.0009918,5.9403e-05,0.0009862,0,5.2941,56.1276,0.0011297,-0.045175,3204567.813,1.192843489679921e+184,235812.3215,66.6321,74.1079,0.010966,2.1282,142.1323,125.2274,0.017687,805,1298,1611,1245,92,1.4,0.11907,0.061206,-0.0037138,0.0056792,0.0058366,0.0050049,0.0088603,0.010657,0.012752,0.016738,robo
1.408e-05,0.019172,-0.012012,0.0023321,5.4385e-06,0.031184,16563.1726,0.34855,8.9799,-0.001057,8.9366e-06,0.0010455,0,7.5789,56.321,0.0010819,-0.03898,1785589152.2527,7.499672378949934e+183,235089.138,70.6491,77.2902,0.0098854,0.61569,163.0753,125.2261,0.019172,784,1329,1568,1252,97,0.1,0.088918,-0.074257,0.017378,0.013067,0.0099112,0.0030644,0.0069778,0.010413,0.012974,0.019202,robo
-1.1151e-05,0.012118,-0.033142,0.0022234,4.9435e-06,0.04526,-19939.0561,-1.3773,25.5748,-0.0010276,-8.8696e-06,0.0010029,0,4.7639,55.8703,0.001104,-0.010388,403802517.4271,1.235625158692154e+184,235994.743,65.4272,73.0262,0.010878,2.3883,147.6294,125.2308,0.012118,763,1257,1526,1242,97,10,0.07162,-0.042802,0.056853,0.0030427,-0.00068744,-0.0007422,-0.0049984,-0.0041545,-0.0032985,-0.0021901,robo
-3.3892e-05,0.012981,-0.037957,0.0025601,6.5541e-06,0.050938,-7553.7506,-2.0295,31.3294,-0.0011719,-2.1201e-06,0.0011748,0,6.1596,56.1031,0.0013442,0.044636,46157166491.4491,1.11269139983053e+184,231365.6775,61.0247,69.874,0.015391,5.5897,156.3884,125.2319,0.012981,757,1236,1513,1233,97,0.1,0.055212,-0.058095,-0.086554,-0.018819,-0.014725,-0.0053498,-0.016697,-0.020671,-0.023897,-0.032095,robo
-2.8054e-05,0.010555,-0.030294,0.0021998,4.839e-06,0.040849,-7841.0567,-1.6067,24.7397,-0.001025,-1.1836e-07,0.0010032,0,6.7342,55.9186,0.0013287,0.043408,128721227.7938,1.194712856319322e+184,236028.058,60.9904,70.3277,0.01344,5.2485,131.9563,125.2154,0.010555,779,1310,1557,1266,97,8.8,0.067412,-0.043148,0.031222,-0.015345,-0.01885,-0.0073954,-0.018173,-0.023668,-0.029259,-0.040574,robo
-2.393e-06,0.019466,-0.025623,0.0023279,5.4189e-06,0.045089,-97277.2152,-0.10426,15.0464,-0.001061,-8.3401e-06,0.0010166,0,5.2059,56.108,0.0013557,0.029843,45483653.8648,1.047110716134661e+184,235601.4666,72.9347,79.0707,0.014037,1.5149,158.5959,125.2213,0.019466,767,1225,1534,1261,97,0.1,-0.078502,-0.067863,0.021738,-0.0097169,-0.011559,-0.0031293,-0.0064484,-0.011421,-0.015971,-0.025208,robo
3.1302e-05,0.053086,-0.013974,0.0025647,6.5775e-06,0.06706,8193.3383,4.3885,88.1516,-0.0010776,3.2318e-05,0.0010277,0,4.8192,56.0875,0.0013526,-0.012281,2687681.8406,1.566699575526656e+184,235187.7648,57.3318,66.823,0.018832,11.9021,145.701,125.2214,0.053086,757,1256,1515,1246,94,0.2,0.013325,0.0055855,-0.047787,0.017417,0.014048,0.0037949,0.016602,0.019171,0.021328,0.026666,robo
-8.4558e-06,0.055456,-0.052162,0.0025816,6.6647e-06,0.10762,-30530.5823,0.48059,162.8966,-0.0010524,-2.5938e-05,0.0010249,0,7.6028,55.4382,0.0016413,-0.024698,1788851.617,1.283528258946752e+184,235273.4513,66.9918,73.2089,0.019402,5.274,168.6137,125.2215,0.055456,742,1187,1484,1249,94,1.1,0.058245,0.023123,-0.1416,0.027674,0.02941,0.0076752,0.013353,0.024683,0.03491,0.056128,robo
-2.8183e-06,0.055285,-0.056071,0.0025846,6.6804e-06,0.11136,-91710.8952,-0.11771,182.8547,-0.0009507,-8.0368e-06,0.00095912,0,7.0105,55.8266,0.0013904,0.065055,12836667.9228,1.63651478544128e+184,237995.6018,68.0766,74.1199,0.015331,4.2216,174.8267,125.2209,0.055285,776,1223,1552,1259,98,10,0.093496,-0.018528,0.049723,-0.027642,-0.02723,-0.0068336,-0.012384,-0.023321,-0.03312,-0.053532,robo
